ID	NumLayers	Depth	CanalizationStructure	CpuTime
0	1	4	({({x1 => 1, x2 => 0, x3 => 0, x4 => 1},1)},0)	0.000269
1	1	4	({({x1 => 1, x2 => 0, x3 => 1, x4 => 0},0)},1)	0.000135
2	3	4	({({x3 => 1},0), ({x4 => 1},1), ({x1 => 0, x2 => 1},0)},1)	0.000264
3	3	4	({({x1 => 1},1), ({x4 => 1},0), ({x2 => 0, x3 => 0},1)},0)	0.000248
4	3	4	({({x4 => 0},1), ({x2 => 1},0), ({x1 => 0, x3 => 1},1)},0)	0.000248
5	3	6	({({x4 => 0},0), ({x1 => 1, x3 => 0},1), ({x2 => 0, x5 => 0, x6 => 0},0)},1)	0.000311
6	3	6	({({x2 => 0, x5 => 1},1), ({x6 => 1},0), ({x1 => 1, x3 => 0, x4 => 1},1)},0)	0.000318
7	2	6	({({x2 => 1, x3 => 0, x6 => 1},0), ({x1 => 0, x4 => 0, x5 => 0},1)},0)	0.000250
8	2	6	({({x1 => 0, x3 => 0, x4 => 1, x5 => 1},1), ({x2 => 0, x6 => 0},0)},1)	0.000268
9	3	6	({({x3 => 0, x5 => 1},0), ({x2 => 0, x4 => 1},1), ({x1 => 0, x6 => 0},0)},1)	0.000298
10	6	8	({({x1 => 1},1), ({x6 => 0},0), ({x7 => 0},1), ({x2 => 0, x5 => 1},0), ({x8 => 0},1), ({x3 => 1, x4 => 0},0)},1)	0.000625
11	5	8	({({x2 => 0},0), ({x6 => 1},1), ({x5 => 0},0), ({x1 => 1},1), ({x3 => 0, x4 => 0, x7 => 1, x8 => 0},0)},1)	0.000820
12	3	8	({({x2 => 0, x7 => 1},1), ({x4 => 1, x5 => 0, x6 => 0},0), ({x1 => 1, x3 => 1, x8 => 0},1)},0)	0.000566
13	2	8	({({x3 => 0, x4 => 0, x5 => 1, x8 => 0},1), ({x1 => 1, x2 => 1, x6 => 1, x7 => 0},0)},1)	0.000500
14	3	8	({({x5 => 1, x7 => 1},1), ({x4 => 1},0), ({x1 => 0, x2 => 0, x3 => 0, x6 => 1, x8 => 0},1)},0)	0.000525
15	5	10	({({x2 => 1},0), ({x3 => 1, x10 => 1},1), ({x5 => 1, x7 => 0, x9 => 0},0), ({x1 => 0},1), ({x4 => 1, x6 => 0, x8 => 0},0)},1)	0.001049
16	3	10	({({x2 => 1, x5 => 1, x9 => 1},1), ({x1 => 0, x6 => 1},0), ({x3 => 0, x4 => 1, x7 => 0, x8 => 1, x10 => 1},1)},0)	0.001037
17	7	10	({({x3 => 1},0), ({x4 => 1, x8 => 1},1), ({x5 => 1},0), ({x2 => 1},1), ({x9 => 1, x10 => 1},0), ({x7 => 0},1), ({x1 => 0, x6 => 1},0)},1)	0.001110
18	5	10	({({x1 => 0},1), ({x2 => 0, x8 => 1},0), ({x4 => 0, x7 => 0, x10 => 0},1), ({x5 => 1},0), ({x3 => 1, x6 => 1, x9 => 1},1)},0)	0.002934
